kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_3.ptx 300 : 659712 4040064 0 0 0 0 0 0 0 
_3.ptx 301 : 659712 4068384 0 0 0 0 0 0 0 
_3.ptx 302 : 659712 7901440 0 0 0 0 0 0 0 
_5.ptx 303 : 1102176 154510240 2081152 0 0 154368 34443 0 0 
_3.ptx 303 : 659712 3999456 0 0 0 0 0 0 0 
_5.ptx 304 : 1102176 9625312 0 0 0 0 0 0 0 
_3.ptx 304 : 659712 4026720 0 0 0 0 0 0 0 
_5.ptx 305 : 1102176 6361828 0 0 0 0 0 0 23224 
_3.ptx 305 : 659712 8188032 0 0 0 0 0 0 0 
_3.ptx 306 : 659712 4056128 0 0 0 0 0 0 0 
_5.ptx 307 : 221181 1747637 0 0 0 0 0 0 0 
_3.ptx 307 : 659712 7378240 0 0 0 0 0 0 0 
_3.ptx 308 : 659712 4144672 0 0 0 0 0 0 0 
_5.ptx 309 : 221181 1749246 0 0 0 0 0 0 0 
_3.ptx 309 : 659712 7339904 0 0 0 0 0 0 0 
_3.ptx 310 : 659712 13944800 0 0 0 0 0 0 0 
_5.ptx 311 : 1102176 12117856 0 0 0 0 0 0 0 
_3.ptx 311 : 659712 11381568 0 0 0 0 0 0 0 
_5.ptx 312 : 1102176 12124704 0 0 0 0 0 0 0 
_3.ptx 312 : 659712 5353664 0 0 0 0 0 0 0 
_5.ptx 313 : 1102176 9758368 0 0 0 0 0 0 0 
_3.ptx 313 : 659712 4754016 0 0 0 0 0 0 0 
_5.ptx 314 : 1102176 5271808 0 0 0 0 0 0 0 
_3.ptx 314 : 659712 5360256 0 0 0 0 0 0 0 
_3.ptx 315 : 659712 4767552 0 0 0 0 0 0 0 
_5.ptx 316 : 367392 4065184 0 0 0 0 0 0 0 
_3.ptx 316 : 659712 5394560 0 0 0 0 0 0 0 
_5.ptx 317 : 367392 3240096 0 0 0 0 0 0 0 
_3.ptx 317 : 659712 4046176 0 0 0 0 0 0 0 
_5.ptx 318 : 367392 1791008 0 0 0 0 0 0 0 
_3.ptx 318 : 659712 5361024 0 0 0 0 0 0 0 
_5.ptx 319 : 122464 883872 0 0 0 0 0 0 0 
_3.ptx 319 : 659712 58528 0 0 0 0 0 0 172 
_3.ptx 321 : 650080 12381456 0 0 0 0 0 0 0 
