kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_6.ptx 145 : 500 2596 2048 0 0 16 16 0 0 
_3.ptx 146 : 33792 703392 0 0 0 0 0 0 0 
_5.ptx 146 : 3680 11040 0 0 0 0 0 0 0 
_4.ptx 146 : 92800 813152 0 0 0 0 0 0 0 
_6.ptx 146 : 500 5564 0 0 0 0 0 0 0 
_3.ptx 147 : 33792 209856 0 0 0 0 0 0 0 
_5.ptx 147 : 3680 40608 0 0 0 0 0 0 0 
_4.ptx 147 : 92800 0 0 0 0 0 0 0 0 
_6.ptx 147 : 500 5564 0 0 0 0 0 0 0 
_3.ptx 148 : 33792 214304 0 0 0 0 0 0 0 
_5.ptx 148 : 3680 11040 0 0 0 0 0 0 0 
_6.ptx 148 : 500 5820 0 0 0 0 0 0 0 
_3.ptx 149 : 33792 744352 0 0 0 0 0 0 0 
_5.ptx 149 : 3680 683744 0 0 0 0 0 0 0 
_4.ptx 149 : 92800 1071168 0 0 0 0 0 0 0 
_6.ptx 149 : 500 4288 0 0 0 0 0 0 0 
_3.ptx 150 : 33792 247840 0 0 0 0 0 0 0 
_5.ptx 150 : 3680 37664 0 0 0 0 0 0 0 
_4.ptx 150 : 92800 1080256 0 0 0 0 0 0 0 
_6.ptx 150 : 500 0 0 0 0 0 0 0 0 
_3.ptx 151 : 33792 397312 0 0 0 0 0 0 0 
_5.ptx 151 : 3680 73856 0 0 0 0 0 0 0 
_4.ptx 151 : 92800 756768 0 0 0 0 0 0 0 
_3.ptx 152 : 33792 241024 0 0 0 0 0 0 0 
_5.ptx 152 : 3680 11040 0 0 0 0 0 0 0 
_4.ptx 152 : 92800 1000800 0 0 0 0 0 0 0 
_3.ptx 153 : 33792 395328 0 0 0 0 0 0 0 
_5.ptx 153 : 3680 40896 0 0 0 0 0 0 0 
_4.ptx 153 : 92800 1080896 0 0 0 0 0 0 0 
_6.ptx 153 : 512 3456 0 0 0 0 0 0 0 
_3.ptx 154 : 33792 101376 0 0 0 0 0 0 0 
_5.ptx 154 : 3680 41088 0 0 0 0 0 0 0 
_4.ptx 154 : 92800 2128128 29440 0 0 6374 2900 0 0 
_3.ptx 155 : 33792 101376 0 0 0 0 0 0 0 
_5.ptx 155 : 3680 30080 0 0 0 0 0 0 0 
_4.ptx 155 : 92800 655232 0 0 0 0 0 0 0 
_3.ptx 156 : 33792 297728 0 0 0 0 0 0 0 
_5.ptx 156 : 3680 22368 0 0 0 0 0 0 0 
_3.ptx 157 : 33792 263072 0 0 0 0 0 0 0 
_5.ptx 157 : 3680 29664 0 0 0 0 0 0 0 
_3.ptx 158 : 33792 285408 0 0 0 0 0 0 0 
_3.ptx 159 : 33792 265504 0 0 0 0 0 0 0 
_3.ptx 160 : 33792 292576 0 0 0 0 0 0 0 
_5.ptx 160 : 3680 0 0 0 0 0 0 0 0 
_4.ptx 160 : 92800 489216 371200 0 0 2900 2900 0 0 
_3.ptx 161 : 33792 227648 0 0 0 0 0 0 0 
_5.ptx 161 : 3680 42560 0 0 0 0 0 0 0 
_4.ptx 161 : 92800 984032 0 0 0 0 0 0 0 
_3.ptx 162 : 33792 287424 0 0 0 0 0 0 0 
_5.ptx 162 : 3680 61152 0 0 0 0 0 0 0 
_4.ptx 162 : 92800 1079808 0 0 0 0 0 0 0 
_3.ptx 163 : 33792 205218 0 0 0 0 0 0 89 
_5.ptx 163 : 3680 42752 0 0 0 0 0 0 0 
_4.ptx 163 : 92800 815936 0 0 0 0 0 0 0 
_3.ptx 164 : 3700 16944 0 0 0 0 0 0 0 
_5.ptx 164 : 3680 72640 0 0 0 0 0 0 0 
_4.ptx 164 : 92800 538464 0 0 0 0 0 0 0 
_3.ptx 165 : 3700 23794 0 0 0 0 0 0 0 
_5.ptx 165 : 3680 43616 0 0 0 0 0 0 0 
_4.ptx 165 : 18560 215296 0 0 0 0 0 0 0 
_3.ptx 166 : 3700 31842 0 0 0 0 0 0 0 
_5.ptx 166 : 3680 31296 0 0 0 0 0 0 0 
_4.ptx 166 : 18560 198144 0 0 0 0 0 0 0 
_3.ptx 167 : 3700 0 0 0 0 0 0 0 0 
_5.ptx 167 : 3680 68224 0 0 0 0 0 0 0 
_4.ptx 167 : 18560 216096 0 0 0 0 0 0 0 
_3.ptx 168 : 3700 28326 0 0 0 0 0 0 0 
_5.ptx 168 : 3680 42560 0 0 0 0 0 0 0 
_4.ptx 168 : 18560 206336 0 0 0 0 0 0 0 
_3.ptx 169 : 3700 28428 0 0 0 0 0 0 0 
_5.ptx 169 : 3680 31360 0 0 0 0 0 0 0 
_4.ptx 169 : 18560 163264 0 0 0 0 0 0 0 
_3.ptx 170 : 3700 72140 0 0 0 0 0 0 0 
_4.ptx 170 : 18560 108800 0 0 0 0 0 0 0 
_3.ptx 171 : 3700 26578 0 0 0 0 0 0 0 
_3.ptx 172 : 3700 86516 0 0 0 0 0 0 0 
_5.ptx 172 : 3680 42784 0 0 0 0 0 0 0 
_4.ptx 172 : 3712 41536 0 0 0 0 0 0 0 
_3.ptx 173 : 3700 21946 0 0 0 0 0 0 0 
_5.ptx 173 : 3680 981920 3840 0 0 145 115 0 0 
_4.ptx 173 : 3712 30944 0 0 0 0 0 0 0 
_3.ptx 174 : 3700 27364 0 0 0 0 0 0 0 
_5.ptx 174 : 3680 29632 0 0 0 0 0 0 0 
_4.ptx 174 : 3712 0 0 0 0 0 0 0 0 
_3.ptx 175 : 3700 87726 0 0 0 0 0 0 0 
_5.ptx 175 : 3680 22228 0 0 0 0 0 0 18 
_3.ptx 176 : 3700 41300 0 0 0 0 0 0 0 
_3.ptx 177 : 3700 17900 0 0 0 0 0 0 0 
_5.ptx 177 : 18 199 0 0 0 0 0 0 0 
_4.ptx 177 : 5120 32992 0 0 0 0 0 0 0 
_3.ptx 178 : 3700 27726 0 0 0 0 0 0 0 
_5.ptx 178 : 18 5100 1536 0 0 18 18 0 0 
_3.ptx 179 : 3700 86050 0 0 0 0 0 0 0 
_5.ptx 179 : 18 198 0 0 0 0 0 0 0 
_3.ptx 180 : 3700 41316 0 0 0 0 0 0 0 
_3.ptx 181 : 3700 25476 0 0 0 0 0 0 0 
_5.ptx 181 : 3680 40384 0 0 0 0 0 0 0 
_3.ptx 182 : 3700 83338 0 0 0 0 0 0 0 
_5.ptx 182 : 3680 40544 0 0 0 0 0 0 0 
_3.ptx 183 : 3700 41774 0 0 0 0 0 0 0 
_5.ptx 183 : 3680 35072 0 0 0 0 0 0 0 
_3.ptx 184 : 3700 27914 0 0 0 0 0 0 0 
_5.ptx 184 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 185 : 3700 72428 0 0 0 0 0 0 0 
_3.ptx 186 : 3700 41384 0 0 0 0 0 0 0 
_5.ptx 186 : 3680 41984 0 0 0 0 0 0 0 
_3.ptx 187 : 3700 1149640 14848 0 0 257 153 0 0 
_5.ptx 187 : 3680 32832 0 0 0 0 0 0 0 
_3.ptx 188 : 3700 24626 0 0 0 0 0 0 0 
_5.ptx 188 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 189 : 3700 28632 0 0 0 0 0 0 0 
_5.ptx 189 : 3680 27232 0 0 0 0 0 0 0 
_3.ptx 193 : 492800 63248978 56448 0 0 35680 22592 0 0 
_3.ptx 194 : 492800 77446428 86400 0 0 22592 22592 0 0 
_5.ptx 194 : 3680 19584 14720 0 0 115 115 0 0 
_3.ptx 195 : 492800 4500614 0 0 0 0 0 0 0 
_5.ptx 195 : 3680 41344 0 0 0 0 0 0 0 
_3.ptx 196 : 492800 7650086 0 0 0 35392 22592 0 0 
_5.ptx 196 : 3680 41664 0 0 0 0 0 0 0 
_3.ptx 197 : 492800 5240916 0 0 0 0 0 0 0 
_5.ptx 197 : 3680 30496 0 0 0 0 0 0 0 
_3.ptx 198 : 492800 5637082 0 0 0 0 0 0 0 
_5.ptx 198 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 199 : 492800 5701406 0 0 0 0 0 0 0 
_3.ptx 200 : 492800 4322494 0 0 0 0 0 0 0 
_3.ptx 201 : 492800 3330576 0 0 0 0 0 0 0 
_5.ptx 201 : 4096 25024 0 0 0 0 0 0 0 
_3.ptx 205 : 33792 215552 0 0 0 0 0 0 0 
_3.ptx 223 : 51200 307200 0 0 0 0 0 0 0 
_3.ptx 224 : 51200 307200 0 0 0 0 0 0 0 
_3.ptx 225 : 51200 1052128 0 0 0 0 0 0 0 
_3.ptx 226 : 51200 318112 0 0 0 0 0 0 0 
_5.ptx 226 : 4096 24576 0 0 0 0 0 0 0 
_3.ptx 227 : 51200 325536 0 0 0 0 0 0 0 
_5.ptx 227 : 4096 24576 0 0 0 0 0 0 0 
_3.ptx 228 : 51200 1064768 0 0 0 0 0 0 0 
_5.ptx 228 : 4096 75840 0 0 0 0 0 0 0 
_3.ptx 229 : 51200 379648 0 0 0 0 0 0 0 
_5.ptx 229 : 4096 24576 0 0 0 0 0 0 0 
_3.ptx 230 : 51200 615264 0 0 0 0 0 0 0 
_5.ptx 230 : 4096 45632 0 0 0 0 0 0 0 
_3.ptx 231 : 51200 391488 0 0 0 0 0 0 0 
_5.ptx 231 : 4096 30400 0 0 0 0 0 0 0 
_3.ptx 232 : 51200 605856 0 0 0 0 0 0 0 
_5.ptx 232 : 4096 12288 0 0 0 0 0 0 0 
_3.ptx 233 : 51200 179008 0 0 0 0 0 0 0 
_5.ptx 233 : 4096 33664 0 0 0 0 0 0 0 
_3.ptx 234 : 51200 171360 0 0 0 0 0 0 0 
_5.ptx 234 : 4096 2592 0 0 0 0 0 0 0 
_3.ptx 235 : 51200 453760 0 0 0 0 0 0 0 
_5.ptx 235 : 3680 24384 0 0 0 0 0 0 0 
_3.ptx 236 : 51200 399200 0 0 0 0 0 0 0 
_5.ptx 236 : 3680 55328 0 0 0 0 0 0 0 
_3.ptx 237 : 51200 434272 0 0 0 0 0 0 0 
_5.ptx 237 : 3680 26688 0 0 0 0 0 0 0 
_3.ptx 238 : 51200 407072 0 0 0 0 0 0 0 
_5.ptx 238 : 3680 60480 0 0 0 0 0 0 0 
_3.ptx 239 : 51200 445248 0 0 0 0 0 0 0 
_5.ptx 239 : 3680 26496 0 0 0 0 0 0 0 
_3.ptx 240 : 51200 344576 0 0 0 0 0 0 0 
_5.ptx 240 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 241 : 51200 434752 0 0 0 0 0 0 0 
_5.ptx 241 : 3680 40640 0 0 0 0 0 0 0 
_3.ptx 242 : 51200 315624 0 0 0 0 0 0 32 
_5.ptx 242 : 3680 64928 0 0 0 0 0 0 0 
_3.ptx 243 : 4896 25888 0 0 0 0 0 0 0 
_5.ptx 243 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 244 : 4896 30789 0 0 0 0 0 0 0 
_5.ptx 244 : 3680 40640 0 0 0 0 0 0 0 
_3.ptx 245 : 4896 42092 0 0 0 0 0 0 0 
_5.ptx 245 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 246 : 4896 0 0 0 0 0 0 0 0 
_5.ptx 246 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 247 : 4896 36322 0 0 0 0 0 0 0 
_5.ptx 247 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 248 : 4896 96784 0 0 0 0 0 0 0 
_5.ptx 248 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 249 : 4896 103088 0 0 0 0 0 0 0 
_5.ptx 249 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 250 : 4896 36442 0 0 0 0 0 0 0 
_5.ptx 250 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 251 : 4896 54433 0 0 0 0 0 0 0 
_3.ptx 252 : 4896 32413 0 0 0 0 0 0 0 
_3.ptx 253 : 4896 35948 0 0 0 0 0 0 0 
_3.ptx 254 : 4896 108858 0 0 0 0 0 0 0 
_5.ptx 254 : 3680 646432 0 0 0 0 0 0 0 
