kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_5.ptx 177 : 18 200 0 0 0 0 0 0 0 
_4.ptx 177 : 5120 32608 0 0 0 0 0 0 0 
_3.ptx 178 : 3700 27984 0 0 0 0 0 0 0 
_5.ptx 178 : 18 3183 1536 0 0 18 18 0 0 
_3.ptx 179 : 3700 85074 0 0 0 0 0 0 0 
_5.ptx 179 : 18 200 0 0 0 0 0 0 0 
_3.ptx 180 : 3700 41270 0 0 0 0 0 0 0 
_3.ptx 181 : 3700 19670 0 0 0 0 0 0 0 
_5.ptx 181 : 3680 39968 0 0 0 0 0 0 0 
_3.ptx 182 : 3700 83202 0 0 0 0 0 0 0 
_5.ptx 182 : 3680 39648 0 0 0 0 0 0 0 
_3.ptx 183 : 3700 41646 0 0 0 0 0 0 0 
_5.ptx 183 : 3680 33984 0 0 0 0 0 0 0 
_3.ptx 184 : 3700 28024 0 0 0 0 0 0 0 
_5.ptx 184 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 185 : 3700 73686 0 0 0 0 0 0 0 
_3.ptx 186 : 3700 41324 0 0 0 0 0 0 0 
_5.ptx 186 : 3680 41120 0 0 0 0 0 0 0 
_3.ptx 187 : 3700 837112 14848 0 0 257 153 0 0 
_5.ptx 187 : 3680 32768 0 0 0 0 0 0 0 
_3.ptx 188 : 3700 24052 0 0 0 0 0 0 0 
_5.ptx 188 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 189 : 3700 28124 0 0 0 0 0 0 0 
_5.ptx 189 : 3680 26528 0 0 0 0 0 0 0 
_3.ptx 193 : 492800 51074492 56448 0 0 35680 22592 0 0 
_3.ptx 194 : 492800 62835050 86400 0 0 22592 22592 0 0 
_5.ptx 194 : 3680 19424 14720 0 0 115 115 0 0 
_3.ptx 195 : 492800 4501434 0 0 0 0 0 0 0 
_5.ptx 195 : 3680 41344 0 0 0 0 0 0 0 
_3.ptx 196 : 492800 6759856 0 0 0 35392 22592 0 0 
_5.ptx 196 : 3680 42112 0 0 0 0 0 0 0 
_3.ptx 197 : 492800 5258636 0 0 0 0 0 0 0 
_5.ptx 197 : 3680 31488 0 0 0 0 0 0 0 
_3.ptx 198 : 492800 5649002 0 0 0 0 0 0 0 
_5.ptx 198 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 199 : 492800 5707980 0 0 0 0 0 0 0 
_3.ptx 200 : 492800 4337832 0 0 0 0 0 0 0 
_3.ptx 201 : 492800 3351900 0 0 0 0 0 0 0 
_5.ptx 201 : 4096 26080 0 0 0 0 0 0 0 
_3.ptx 205 : 33792 216256 0 0 0 0 0 0 0 
_3.ptx 223 : 51200 307200 0 0 0 0 0 0 0 
_3.ptx 224 : 51200 307200 0 0 0 0 0 0 0 
_3.ptx 225 : 51200 1058688 0 0 0 0 0 0 0 
_3.ptx 226 : 51200 317568 0 0 0 0 0 0 0 
_5.ptx 226 : 4096 24576 0 0 0 0 0 0 0 
_3.ptx 227 : 51200 323616 0 0 0 0 0 0 0 
_5.ptx 227 : 4096 24576 0 0 0 0 0 0 0 
_3.ptx 228 : 51200 1063200 0 0 0 0 0 0 0 
_5.ptx 228 : 4096 75872 0 0 0 0 0 0 0 
_3.ptx 229 : 51200 381568 0 0 0 0 0 0 0 
_5.ptx 229 : 4096 24576 0 0 0 0 0 0 0 
_3.ptx 230 : 51200 615488 0 0 0 0 0 0 0 
_5.ptx 230 : 4096 45472 0 0 0 0 0 0 0 
_3.ptx 231 : 51200 390016 0 0 0 0 0 0 0 
_5.ptx 231 : 4096 31008 0 0 0 0 0 0 0 
_3.ptx 232 : 51200 608608 0 0 0 0 0 0 0 
_5.ptx 232 : 4096 12288 0 0 0 0 0 0 0 
_3.ptx 233 : 51200 159424 0 0 0 0 0 0 0 
_5.ptx 233 : 4096 34016 0 0 0 0 0 0 0 
_3.ptx 234 : 51200 159776 0 0 0 0 0 0 0 
_5.ptx 234 : 4096 2592 0 0 0 0 0 0 0 
_3.ptx 235 : 51200 455488 0 0 0 0 0 0 0 
_5.ptx 235 : 3680 24896 0 0 0 0 0 0 0 
_3.ptx 236 : 51200 403744 0 0 0 0 0 0 0 
_5.ptx 236 : 3680 54720 0 0 0 0 0 0 0 
_3.ptx 237 : 51200 436480 0 0 0 0 0 0 0 
_5.ptx 237 : 3680 26944 0 0 0 0 0 0 0 
_3.ptx 238 : 51200 407040 0 0 0 0 0 0 0 
_5.ptx 238 : 3680 62304 0 0 0 0 0 0 0 
_3.ptx 239 : 51200 447488 0 0 0 0 0 0 0 
_5.ptx 239 : 3680 26624 0 0 0 0 0 0 0 
_3.ptx 240 : 51200 345312 0 0 0 0 0 0 0 
_5.ptx 240 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 241 : 51200 433728 0 0 0 0 0 0 0 
_5.ptx 241 : 3680 40640 0 0 0 0 0 0 0 
_3.ptx 242 : 51200 315009 0 0 0 0 0 0 32 
_5.ptx 242 : 3680 72544 0 0 0 0 0 0 0 
_3.ptx 243 : 4896 32163 0 0 0 0 0 0 0 
_5.ptx 243 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 244 : 4896 30522 0 0 0 0 0 0 0 
_5.ptx 244 : 3680 40672 0 0 0 0 0 0 0 
_3.ptx 245 : 4896 41744 0 0 0 0 0 0 0 
_5.ptx 245 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 246 : 4896 0 0 0 0 0 0 0 0 
_5.ptx 246 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 247 : 4896 36565 0 0 0 0 0 0 0 
_5.ptx 247 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 248 : 4896 97291 0 0 0 0 0 0 0 
_5.ptx 248 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 249 : 4896 104094 0 0 0 0 0 0 0 
_5.ptx 249 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 250 : 4896 35931 0 0 0 0 0 0 0 
_5.ptx 250 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 251 : 4896 54273 0 0 0 0 0 0 0 
_3.ptx 252 : 4896 31213 0 0 0 0 0 0 0 
